barcode,desc_corta,nombre,lote,stock_inicial,cantidad_sistema,costo,caducidad,almacen,cantidad_fisica
7501089800800,Neupax ,Neupax  (Alprazolam) 0.5 mg 30 Tab,24100372,1,1,469.63,2027-01-31,ALLY-Farmacia,
7502227426715,Algidol,Algidol (Ibuprofeno) 600 mg 10 Cap,250028,5,2,22.44,2027-01-31,ALLY-Farmacia,
7501052712178,Clorurosodica Alpha 500 ml,Clorurosodica Alpha 500 ml (Cloruro De Sodio) 9 % 1 ,73F5A0133,5,5,22.0,2027-01-31,ALLY-Farmacia,
7502001162426,Ardosons,"Ardosons (Betametasona,Indometacina,Metocarbamol) 0.75 mg/25 mg/215 mg 20 Cap",25010023,5,5,50.0,2027-01-31,ALLY-Farmacia,
759684900105,Crema De Arnica Suavizante,Crema De Arnica Suavizante (Arnica ) 60 g 1 Crema,0119009,5,4,14.26,2027-01-31,ALLY-Farmacia,
7501349027787,Etoricoxib,Etoricoxib (Etoricoxib) 90 mg 14 Comprimido,U25E407,6,3,43.78,2027-01-31,ALLY-Farmacia,
7501385420221,Tasedan,Tasedan (Estazolam) 2 mg 60 Tab,144BB134,1,1,855.0,2027-01-31,ALLY-Farmacia,
7502253072979,Imuran,Imuran (Azatioprina ) 50 mg 25 Tab,404493,6,5,1209.3,2027-01-31,ALLY-Farmacia,
7502001162426,Ardosons,"Ardosons (Betametasona,Indometacina,Metocarbamol) 0.75 mg/25 mg/215 mg 20 Cap",25010023,8,5,50.0,2027-01-31,ALLY-Farmacia,
7503008344211,Progelben,Progelben ( Benzonatato) 100 mg 20 Cap,T0046,20,1,21.07,2027-01-31,ALLY-Farmacia,
7503001007106,Amifarin,Amifarin (Dicloxacilina) 500 mg 12 Cap,C5015,30,1,26.4,2027-01-31,ALLY-Farmacia,
7501836000828,Argental 1%,Argental 1%   (Sulfadiazina de plata  ) 28 g  1 Crema,25A098,6,6,31.54,2027-01-31,ALLY-Farmacia,
656599020938,Flumedil,Flumedil   ( Glipizida ) 5 mg  100 Tableta,GL230C05,2,1,105.59,2027-01-31,ALLY-Farmacia,
7501573900115,Biomesina Compuesta,"Biomesina Compuesta   (Butilhioscina-Metamizol, Metamizol Sódico ) 10 mg/250 mg  10 Grageas",SA2514,40,36,27.59,2027-01-31,ALLY-Farmacia,
7501349026841,Eritropoyetina Humana Recombinante,Eritropoyetina Humana Recombinante   (Eritropoyetina ) 4000 UI  6 Solucion Inyectable,S25E438,3,3,658.88,2027-01-31,ALLY-Farmacia,
7502009742095,Flexiver Com,"Flexiver Com (Meloxicam,Metocarbamol) 15 mg/215 mg 10 Comprimido",250115,100,1,38.39,2027-01-31,ALLY-Farmacia,
7501314704743,Unamol Pediátrico 60 ml,Unamol Pediátrico 60 ml (Cisaprida) 1 mg 1 Suspensión,S5A302,2,2,301.16,2027-01-31,ALLY-Farmacia,
7501314704040,Unival,Unival   (Sucralfato ) 1 g  40 Tableta,S5A319,2,1,322.66,2027-01-31,ALLY-Farmacia,
7501493860353,Senósidos A-B,Senósidos A-B (Senósidos A-B) 8.6 mg 20 Tab,SS00425,4,2,8.18,2027-01-31,ALLY-Farmacia,
7501088508929,Anara,Anara (Picosulfato de sodio ) 5 mg 20 Tab,bda102,1,1,0.5,2027-01-31,ALLY-Farmacia,
7501384504885,Kinestrel,Kinestrel (Amantadina) 100 mg 30 Tab,1960125,2,1,350.15,2027-01-31,ALLY-Farmacia,
7501314704743,Unamol Pediátrico 60 ml,Unamol Pediátrico 60 ml (Cisaprida) 1 mg 1 Suspensión,S5A302,1,1,301.16,2027-01-31,ALLY-Farmacia,
7501836000118,Carbafen,"Carbafen (Paracetamol, Metocarbamol) 350 mg/400 mg 30 Tab",24L056,30,30,36.16,2027-01-31,ALLY-Farmacia,
7502225093377,Limustin,Limustin   (Tacrolimus ) 1 mg  50 Capsula,I25A0004,10,2,900.0,2027-01-31,ALLY-Farmacia,
7501349027312,Cinitaprida,Cinitaprida   (Cinitaprida ) 25 mg  25 Comprimido,U25E357,3,3,16.02,2027-01-31,ALLY-Farmacia,
7501052712161,Clorurosodica Alpha 250ml,Clorurosodica Alpha 250ml (Cloruro De Sodio) 9 % 1 ,73F5A0193,10,5,14.27,2027-01-31,ALLY-Farmacia,
7501349028654,Hipromelosa 10ml,Hipromelosa 10ml (Hipromelosa) 5 mg 1 Gotas,G25E010,10,3,23.76,2027-01-31,ALLY-Farmacia,
7730766000312,Prograf,Prograf   (Tacrolimus ) 1 mg  50 Capsula,1E3877D,5,2,4511.0,2027-01-31,ALLY-Farmacia,
7501836000118,Carbafen,"Carbafen (Paracetamol, Metocarbamol) 350 mg/400 mg 30 Tab",24L033,5,1,39.01,2027-01-31,ALLY-Farmacia,
650240032257,Suerox 8 Iones Mzna 630 ml,Suerox 8 Iones Mzna 630 ml   1 Liquido,501900221B,5,5,16.33,2027-01-31,ALLY-Farmacia,
7501836000828,Argental 1%,Argental 1%   (Sulfadiazina de plata  ) 28 g  1 Crema,25A096,10,1,31.54,2027-01-31,ALLY-Farmacia,
7502227874387,Espeflun,Espeflun (Ácido Micofenólico) 500 mg 50 Comprimido,RS286,11,8,599.6,2027-01-31,ALLY-Farmacia,
7501249600813,Levotiroxina,Levotiroxina   (Levotiroxina ) 100 mcg  100 Tableta,2502058,5,4,42.82,2027-01-31,ALLY-Farmacia,
7501349024267,Ketorolaco,Ketorolaco (Ketorolaco) 30 mg 3 Solución inyectable,25E018,20,9,10.2,2027-01-31,ALLY-Farmacia,
8020030053106,Flonorm,Flonorm (Rifaximina) 200 mg 28 Tab,28604,6,6,606.19,2027-01-31,ALLY-Farmacia,
7501165012523,Dupixent ,Dupixent    (Dupilumab ) 300 mg  2 Solución inyectable,4L103C,3,2,26500.0,2027-01-31,ALLY-Farmacia,
7501573900337,Cloxan,Cloxan (Ambroxol) 30 mg 20 Tab,SA2537,8,8,8.17,2027-01-31,ALLY-Farmacia,
7501537102272,Flebonadrol,Flebonadrol   (Hidrocortisona ) 500 mg  1 Solución inyectable,2501070,3,3,43.92,2027-02-08,ALLY-Farmacia,
7501008497357,Flanax,Flanax   (Naproxeno ) 275 mg  20 Tableta,X25WC6,1,1,151.0,2027-02-28,ALLY-Farmacia,
7501349021570,Amoxicilina,Amoxicilina (Amoxicilina) 500 mg 12 Cap,Q0225100,25,13,16.11,2027-02-28,ALLY-Farmacia,
7501384502430,Clonazepam Psicofarma,Clonazepam Psicofarma   (Clonazepam ) 2 mg  30 Tableta,4840225,2,2,40.0,2027-02-28,ALLY-Farmacia,
7501825305200,Espraden,"Espraden   (Aluminio, Magnesio, Dimeticona ) 50 mg/200 mg/10 mg  30 Tableta",158C,80,25,36.5,2027-02-28,ALLY-Farmacia,
75049812,Timolol,Timolol 5 ml (Timolol ) 0.5 %  1 Solución Oftálmico,25087P,6,2,30.34,2027-02-28,ALLY-Farmacia,
785120754483,Caridoxen,"Caridoxen (Naproxeno,Carisoprodol ) 250 mg/200 mg 30 Cap",5B0367,30,30,72.8,2027-02-28,ALLY-Farmacia,
7501563370690,Bionol,Bionol   (Alopurinol ) 300 mg  20 Tableta,20416,1,1,22.57,2027-02-28,ALLY-Farmacia,
7502009744013,Alderan,Alderan (Losartán) 50 mg 30 Tab,250944,2,2,18.89,2027-02-28,ALLY-Farmacia,
12000000000,Simple Cup Certum Antidoping 5 (AMP/COC/THC/BZO/BAR) HCDOAB- 1254,Simple Cup Certum Antidoping 5 (AMP/COC/THC/BZO/BAR) HCDOAB- 1254   ()  25 Frascos,D2503049,100,67,1017.73,2027-02-28,ALLY-Farmacia,
7501293201936,Histofil,Histofil (Colecalciferol ) 4000 UI 60 Tab,25B0053,3,1,318.98,2027-02-28,ALLY-Farmacia,
785120754858,Atorlip,Atorlip (Atorvastatina) 40 mg 10 Tab,5B0339,6,3,37.78,2027-02-28,ALLY-Farmacia,
7501298205038,Concor,Concor (Bisoprolol) 5 mg 30 Tab,M40780,4,3,913.78,2027-02-28,ALLY-Farmacia,
7506429300088,PS Fosfosoda,"PS Fosfosoda 45 ml (Fosfato de sodio monobásico, Fosfato de sodio bibásico ) 2.71 g/1.2 g  45 Solución",A05,3,3,0.1,2027-02-28,ALLY-Farmacia,
7502227426869,Rotumal Gel,Rotumal Gel   (Diclofenaco ) 1.16 %  1 Gel,250133,14,3,19.46,2027-02-28,ALLY-Farmacia,
7501573900375,Diurmessel,Diurmessel (Furosemida) 40 mg 20 Tab,SB2504,3,1,10.45,2027-02-28,ALLY-Farmacia,
7503038278234,Acufe-No Relax,Acufe-No Relax   (Acido gamma amino butírico ) 800 mg  60 Tableta,25B065,20,20,215.51,2027-02-28,ALLY-Farmacia,
785120754759,Mavidol SL,Mavidol SL (Ketorolaco) 30 mg 4 Tab,5B0355,40,4,8.33,2027-02-28,ALLY-Farmacia,
7502001163782,DICLEOPHEN,DICLEOPHEN   (Dicloxacilina ) 500 mg  12 Capsula,B2502050,50,40,26.16,2027-02-28,ALLY-Farmacia,
7501007532363,Dramamine,Dramamine   (Dimenhidrinato ) 50 mg  24 Tableta,AW1597,2,1,149.5,2027-02-28,ALLY-Farmacia,
7502253600486,Fotosun UV 100 125 ml ,Fotosun UV 100 125 ml    1 Crema,25B07F,2,2,61.08,2027-02-28,ALLY-Farmacia,
7501165011984,Soliqua,"Soliqua   (Insulina Glargina, Lixisenatida ) 100 UI/33 mg  3 Plumas Precargadas",4F278A,3,2,3040.05,2027-02-28,ALLY-Farmacia,
759684900051,Crema suavizante de arnica,Crema suavizante de arnica 30 g (Arnica  ) 30 g  1 Crema,0120234,3,2,9.24,2027-02-28,ALLY-Farmacia,
650240032325,Suerox 8 Iones Lima Limón 630 ml,Suerox 8 Iones Lima Limón 630 ml   1 Liquido,506700221f,4,4,16.33,2027-02-28,ALLY-Farmacia,
7501324403711,Arimidex,Arimidex (Anastrozol) 1 mg 28 Tab,SP572,3,2,4136.0,2027-02-28,ALLY-Farmacia,
7501052712116,DEXTRALPHA,DEXTRALPHA 250 mg (Cloruro De Sodio ) 5 %  1 Solución inyectable,73G5B0243,5,2,13.56,2027-02-28,ALLY-Farmacia,
7501080912083,Stérimar,Stérimar 100 ml (Agua ) 100 ml  1 Aerosol,FE4059,1,1,133.73,2027-02-28,ALLY-Farmacia,
7503007822895,Rybelsus ,Rybelsus  (Semaglutida) 3 mg 30 Tab,PS6MK42,2,1,2042.17,2027-02-28,ALLY-Farmacia,
7502009740435,Laritol,Laritol (Loratadina) 10 mg 10 Tab,250796,82,15,6.22,2027-02-28,ALLY-Farmacia,
75016791,Biordyn,Biordyn   (Isosorbida ) 10 mg  20 Tableta,20343,2,1,8.86,2027-02-28,ALLY-Farmacia,
650240032301,Suerox 8 Iones Naranja Mandarina 630 ml,Suerox 8 Iones Naranja Mandarina 630 ml   1 Liquido,505400221e,4,4,16.33,2027-02-28,ALLY-Farmacia,
7501089804358,Nebapol 30 g,"Nebapol 30 g (Neomicina,Polimixina B ) 0.350 g/50000 UI 1 Unguento",25010103,4,1,333.1,2027-02-28,ALLY-Farmacia,
7501563370614,Biomitin,Biomitin (Difenidol) 25 mg 30 Tab,20267,20,20,12.81,2027-02-28,ALLY-Farmacia,
736085413359,Lagricel PF,Lagricel PF   (Hialuronato De Sodio ) 4 mg  1 Solución,4031452,3,1,456.93,2027-03-04,ALLY-Farmacia,
7501065064448,Ultra Corega Maximo Sellado,Ultra Corega Maximo Sellado 40 g ()  1 Pasta,6F2X,2,2,141.15,2027-03-13,ALLY-Farmacia,
7501125112881,Pisacaina 2% IM/IV 50ml,Pisacaina 2% IM/IV 50ml (Lidocaína) 1 g 1 ,C23M392,1,1,85.0,2027-03-30,ALLY-Farmacia,
736085413359,Lagricel PF,Lagricel PF   (Hialuronato De Sodio ) 4 mg  1 Solución,4031598,2,1,528.3,2027-03-30,ALLY-Farmacia,
7501034692184,Jardianz DDP,"Jardianz DDP (Empagliflozina,Linagliptina) 25 mg/5 mg 30 Tab",402485,1,1,2992.69,2027-03-30,ALLY-Farmacia,
7501384505080,Antredamin,Antredamin   (Aripiprazol ) 10 mg  20 Tableta,9210325,1,1,760.74,2027-03-30,ALLY-Farmacia,
7501384505080,Antredamin,Antredamin   (Aripiprazol ) 10 mg  20 Tableta,9210325,1,1,760.74,2027-03-30,ALLY-Farmacia,
7501034692184,Jardianz DDP,"Jardianz DDP (Empagliflozina,Linagliptina) 25 mg/5 mg 30 Tab",402485,3,1,2992.69,2027-03-30,ALLY-Farmacia,
650240032271,Suerox 8 Iones Uva 630 ml,Suerox 8 Iones Uva 630 ml   1 Liquido,507500221D,7,3,16.33,2027-03-30,ALLY-Farmacia,
7501573900283,Exclefin,Exclefin (Loperamida) 2 mg 12 Tab,SC2568,40,10,7.34,2027-03-30,ALLY-Farmacia,
7501384502171,Alzam,Alzam   (Alprazolam ) 0.25 mg  30 Tableta,7940324,2,1,205.16,2027-03-30,ALLY-Farmacia,
650240066139,Suerox 8Iones Fresa-Frutos Rojos 630 ml,Suerox 8Iones Fresa-Frutos Rojos 630 ml   1 Liquido,507000221I,20,1,13.46,2027-03-30,ALLY-Farmacia,
7501165010635,Toujeo,Toujeo 1.5 ml (Insulina Glargina ) 300 U/ml  1 Solución inyectable,5F315A,1,1,877.21,2027-03-30,ALLY-Farmacia,
7502009742095,Flexiver Com,"Flexiver Com (Meloxicam,Metocarbamol) 15 mg/215 mg 10 Comprimido",251219,100,77,35.56,2027-03-30,ALLY-Farmacia,
7501446000348,Ácido Fólico,Ácido Fólico (Acido Fólico) 5 mg 92 Tab,250041.,2,1,72.34,2027-03-30,ALLY-Farmacia,
780083142018,Volfenac,Volfenac 3 ml (Diclofenaco ) 75 mg  2 Solución inyectable,24140800,30,1,16.5,2027-03-31,ALLY-Farmacia,
7501590211201,Flextrin,"Flextrin (Ácido Ascórbico,Condroitina,Glucosamina) 300 mg/200 mg/25 mg 30 Comprimido",25F00933,1,1,62.94,2027-03-31,ALLY-Farmacia,
7501109902866,Motrin Infantil ,Motrin Infantil  (Ibuprofeno) 2 g 1 Suspensión,AV2493,4,1,176.3,2027-03-31,ALLY-Farmacia,
7501070615277,Daflon,"Daflon ( Diosmina,Hesperidina) 450 mg/50 mg 20 Tab",472db645,1,1,535.46,2027-03-31,ALLY-Farmacia,
7501573900269,Quitadol,Quitadol (Paracetamol) 750 mg 10 Tab,SC2584,10,8,9.08,2027-03-31,ALLY-Farmacia,
7501303458503,Primoteston Depot,Primoteston Depot (Testosterona) 250 mg 1 Ampolletas,XB30T9C,6,6,214.25,2027-03-31,ALLY-Farmacia,
785118752866,Fenagel Tubo 60gr,Fenagel Tubo 60gr (Diclofenaco) 1.16 g 1 Gel,5C0420,3,3,21.11,2027-03-31,ALLY-Farmacia,
7501573900108,Pro-Xb,Pro-Xb (Ibuprofeno) 400 mg 10 Tab,SC2547,500,234,10.98,2027-03-31,ALLY-Farmacia,
7501573901082,Messelfenil,Messelfenil (Metamizol Sódico) 500 mg 10 Tab,SC2525,10,10,6.59,2027-03-31,ALLY-Farmacia,
650240066139,Suerox 8Iones Fresa-Frutos Rojos 630 ml,Suerox 8Iones Fresa-Frutos Rojos 630 ml   1 Liquido,S11300221I,10,10,14.08,2027-04-13,ALLY-Farmacia,
7502009748103,Belapiel crema diabetes c/200g,Belapiel crema diabetes c/200g   ()  1 Crema,28924186,5,3,43.92,2027-04-30,ALLY-Farmacia,
7501201400833,Lumigan RC,Lumigan RC 3 ml (Bimatoprost ) 0.01 %  1 Solución,S5D683,2,1,965.0,2027-04-30,ALLY-Farmacia,
7501314705238,Sideril,Sideril   (Trazodona ) 100 mg  20 Capsula,S5D683,3,1,482.63,2027-04-30,ALLY-Farmacia,
7501124811228,Myfortic ,Myfortic  (Acido micofenolico) 360 mg 120 Tab,NX6046,1,1,7000.0,2027-04-30,ALLY-Farmacia,
7501446000553,Ácido Fólico,Ácido Fólico (Acido Fólico) 5 mg 50 Tab,250053,2,1,43.56,2027-04-30,ALLY-Farmacia,
7502226296289,Tamsulosina,Tamsulosina   (Tamsulosina ) 0.4 mg  20 Capsula,2503356,5,5,33.6,2027-04-30,ALLY-Farmacia,
7502227879603,Duet Flexenol NF,"Duet Flexenol NF   (Naproxeno, Paracetamol ) 275 mg/300 mg  12 Tableta",RDF075,20,20,19.89,2027-04-30,ALLY-Farmacia,
7501109900596,Vermox,Vermox (Mebendazol) 500 mg 500 Tab,AV5742,2,2,108.0,2027-04-30,ALLY-Farmacia,
7502227874387,Espeflun,Espeflun (Ácido Micofenólico) 500 mg 50 Comprimido,RS295,1,1,501.33,2027-04-30,ALLY-Farmacia,
7501109900596,Vermox,Vermox (Mebendazol) 500 mg 500 Tab,AV5743,2,2,97.02,2027-04-30,ALLY-Farmacia,
759684231551,Gasa Jaloma10X10 cm,Gasa Jaloma10X10 cm   ()  100 Gasa,0422G13,5,3,89.42,2027-04-30,ALLY-Farmacia,
7501573900337,Cloxan,Cloxan (Ambroxol) 30 mg 20 Tab,SD2508,20,20,8.2,2027-04-30,ALLY-Farmacia,
7503007822949,Wegovy Semaglutida,Wegovy Semaglutida   (Semaglutida ) 0.25 mg  1 Plumas Precargadas,RP5P973,5,4,3255.0,2027-04-30,ALLY-Farmacia,
7503007822949,Wegovy Semaglutida,Wegovy Semaglutida   (Semaglutida ) 0.25 mg  1 Plumas Precargadas,RP5P973,1,1,3255.0,2027-04-30,ALLY-Farmacia,
752250687688,Naturalub Protec,Naturalub Protec (Aceites esenciales) 20 ml 1 Gotas,25D133,5,2,215.51,2027-04-30,ALLY-Farmacia,
7506335701207,Ht-Bloc,Ht-Bloc (Ondansetrón) 8 mg 3 Solucion inyectable,M2404755,2,2,80.0,2027-04-30,ALLY-Farmacia,
7506335700033,Acetraz,Acetraz   (Anastrozol ) 1 mg  28 Tableta,OE240011,5,2,305.45,2027-04-30,ALLY-Farmacia,
7501165009400,Aubagio,Aubagio   (Teriflunomida ) 14 mg  28 Tableta,4M48H,6,6,37000.0,2027-04-30,ALLY-Farmacia,
7503004908738,Lidocaína,Lidocaína   (Lidocaína ) 5 %  1 Ungüento,2504656,3,2,20.86,2027-04-30,ALLY-Farmacia,
7506335703393,Ac-Vonda ,Ac-Vonda    (Metotrexato ) 2.5 mg  50 Tableta,OD240081,1,1,240.0,2027-04-30,ALLY-Farmacia,
8054083020136,Venclexta,Venclexta   (Venetoclax ) 100 mg  120 Tableta,1266042,1,1,55000.0,2027-05-14,ALLY-Farmacia,
7730979097666,Myrbetric LP,Myrbetric LP (Mirabegron) 50 mg 30 Tab,24F8519,2,1,2136.23,2027-05-30,ALLY-Farmacia,
7503007822864,Ozempic Azul,Ozempic Azul   (Semaglutida ) 1.34 mg  4 Agujas,PP5N722,78,19,5000.0,2027-05-30,ALLY-Farmacia,
722776002896,Splenda endulzante con Stevia,Splenda endulzante con Stevia 1 g  40 Polvo,3054M3,1,1,44.88,2027-05-30,ALLY-Farmacia,
7502216930414,Avapena,Avapena   (Cloropiramina ) 25 mg  20 Tableta,NM7460,5,1,212.17,2027-05-30,ALLY-Farmacia,
7501108767442,Enbrel,Enbrel   (Etanercept ) 50 mg  2 Solución,LL1964,2,1,8200.0,2027-05-30,ALLY-Farmacia,
7501037925579,Trayenta,Trayenta (Linagliptina) 5 mg 30 Tab,G26923,10,7,1400.0,2027-05-30,ALLY-Farmacia,
7506022800374,Jabon de Tepezcohuite,Jabon de Tepezcohuite 100 g  1 Jabón,JTZ0723,1,1,15.01,2027-05-31,ALLY-Farmacia,
7501019006371,Taolllitas Sanitarias Saba Delgadas c/alas,Taolllitas Sanitarias Saba Delgadas c/alas    10 Toallas Sanitarias,L1124123223435846,10,5,18.51,2027-05-31,ALLY-Farmacia,
7501125102950,Tracefusin ,Tracefusin  (Oligometales Endovenosos) 20 ml 1 Ampolletas,C24Y250,1,1,281.25,2027-05-31,ALLY-Farmacia,
7702003476594,Curitas Transpiel 100 unidades,Curitas Transpiel 100 unidades   100 Otros,42532109,2,2,33.36,2027-05-31,ALLY-Farmacia,
7707331801605,Leukoplast Tela 1.25CM X 10M,Leukoplast Tela 1.25CM X 10M 0 g ()  24 Otros,42522009,24,20,32.65,2027-06-18,ALLY-Farmacia,
7501384502263,Alzam,Alzam   (Alprazolam ) 2 mg  30 Tableta,0350624,2,1,582.23,2027-06-30,ALLY-Farmacia,
7501300407177,Rogastril,Rogastril   (Cinitaprida ) 1 mg  45 Comprimido,240965,1,1,570.0,2027-06-30,ALLY-Farmacia,
7501080911185,Sterimar Manganeso Alergias,Sterimar Manganeso Alergias 100 ml ()  1 Solución,FE4171B,2,1,216.17,2027-06-30,ALLY-Farmacia,
7501124819200,Entresto ,Entresto  (Valsartán) 50 mg 30 Comprimido,YHLW7,2,1,1246.74,2027-06-30,ALLY-Farmacia,
7501054550150,Curitas Animales 20 Piezas,Curitas Animales 20 Piezas   ()  20 Curitas,4274146,4,1,42.41,2027-06-30,ALLY-Farmacia,
7501034645180,Jardianz Duo,"Jardianz Duo   (Empagliflozina, Metformina ) 12.5 mg/1000 mg  30 Tableta",G48478,4,1,1121.78,2027-06-30,ALLY-Farmacia,
7501088508912,Anara 20ml,Anara 20ml (Picosulfato de sodio ) 7.5 mg 1 Solución,BDF079,2,2,150.95,2027-06-30,ALLY-Farmacia,
7506022300881,Jeringa Sensi Medical 1ml 27x13,Jeringa Sensi Medical 1ml 27x13   ()  1 Otros,22064203011,100,76,1.64,2027-06-30,ALLY-Farmacia,
7506335703188,Letz,Letz   (Letrozol ) 2.5 mg  30 Tableta,0G240091,4,3,550.0,2027-06-30,ALLY-Farmacia,
7501124820619,Bonspri,Bonspri 0.4 ml (Ofatumumab ) 20 mg  1 Solución,SMJA9,1,1,36000.0,2027-06-30,ALLY-Farmacia,
7501054550150,Curitas Animales 20 Piezas,Curitas Animales 20 Piezas   ()  20 Curitas,42714146,4,4,42.41,2027-06-30,ALLY-Farmacia,
7501048616800,"Venda de Guata 10cm ancho,Largo 5m ","Venda de Guata 10cm ancho,Largo 5m    1 Venda",7A072176,14,14,8.73,2027-07-05,ALLY-Farmacia,
7501048692385,Protec-Malla N.4,Protec-Malla N.4   ()  1 Venda,2A082069,5,5,13.09,2027-07-07,ALLY-Farmacia,
7501048692385,Protec-Malla N.4,Protec-Malla N.4   ()  1 Venda,2A082069,10,4,13.09,2027-07-07,ALLY-Farmacia,
3664898060675,Idaptan OD,Idaptan OD   (Trimetazidina ) 80 mg  30 Capsula,L764A0724,2,1,708.1,2027-07-30,ALLY-Farmacia,
736085174007,Ponti Ofteno Gotas ,Ponti Ofteno Gotas  10 ml (Tetracaína ) 5 mg  1 Solución Oftálmico,4029792,1,1,160.91,2027-07-30,ALLY-Farmacia,
7501008499429,Aspirina,Aspirina   (Acido Acetilsalicilico ) 500 mg  120 Tableta,X2663K,9,1,113.0,2027-07-30,ALLY-Farmacia,
3582186000731,Iprikene ,Iprikene  (Diosmectita) 3 g 10 Polvo,C58996,5,2,251.43,2027-07-30,ALLY-Farmacia,
3582186000731,Iprikene ,Iprikene  (Diosmectita) 3 g 10 Polvo,C58996,8,2,251.43,2027-07-31,ALLY-Farmacia,
7501349022799,Ceftazidima IM/IV 3ml,Ceftazidima IM/IV 3ml (Ceftazidima) 1 g 1 ,J25F115,9,3,40.0,2027-07-31,ALLY-Farmacia,
7501384504830,Sertex,Sertex   (Sertralina ) 50 mg  28 Tableta,3820724,1,1,440.11,2027-07-31,ALLY-Farmacia,
7500399002737,Lanceta Estandar Punta Fina,Lanceta Estandar Punta Fina    100 Lancetas,N3978,2,1,49.99,2027-08-01,ALLY-Farmacia,
7707331801780,Leukoplast Tela Ahesiva Seda 2.5 cm Blanca,Leukoplast Tela Ahesiva Seda 2.5 cm Blanca    1 Cinta adhesiva,43520709,12,12,32.66,2027-08-27,ALLY-Farmacia,
7501825301721,Biofilen,Biofilen (Atenolol) 50 mg 28 Tab,698B,2,1,59.98,2027-08-30,ALLY-Farmacia,
5056227208243,Zestoretic,Zestoretic   (Lisinopril-Hidrclorotiazida ) 20/12.5 mg  28 Tableta,3045572,5,4,760.89,2027-08-30,ALLY-Farmacia,
7503007822956,Wegovy ,Wegovy    (Semaglutida ) 0.5 mg  1 Plumas Precargadas,RP5R019,3,3,3676.15,2027-08-30,ALLY-Farmacia,
7503007822857,Ozempic Rojo,Ozempic Rojo   (Semaglutida ) 1.34 mg  6 Jeringa,PP5P009,40,15,3681.99,2027-08-30,ALLY-Farmacia,
7501046428306,Lamictal ,Lamictal  (Lamotrigina) 100 mg 28 Tab,C7PS,2,2,906.07,2027-08-30,ALLY-Farmacia,
7501300408938,Tapazol,Tapazol   (Tiamazol ) 5 mg  20 Tableta,240565,1,1,213.72,2027-08-30,ALLY-Farmacia,
15000000069,Bata Cirujano con manga No esteril,Bata Cirujano con manga No esteril 0 g  10 Otros,28042025,2,2,212.5,2027-08-31,ALLY-Farmacia,
100732094230536,Cono otico 4.25 mm Single Use Adulto 52434-U Paquete c/34,Cono otico 4.25 mm Single Use Adulto 52434-U Paquete c/34   ()  34 Cono Otico,1064272P,25,14,41.827,2027-08-31,ALLY-Farmacia,
7501075711035,Debisor Sublingual,Debisor Sublingual (Isosorbida) 5 mg 20 Tab,140104,4,2,54.9,2027-09-01,ALLY-Farmacia,
7501048692583,VENDA MALLA TUBULAR NO 6 2M C/1,VENDA MALLA TUBULAR NO 6 2M C/1    1 Venda,2A112028,10,5,17.71,2027-09-29,ALLY-Farmacia,
7501008499429,Aspirina,Aspirina   (Acido Acetilsalicilico ) 500 mg  120 Tableta,X267C1,1,1,113.0,2027-09-30,ALLY-Farmacia,
7501089804310,Recoverón-N,"Recoverón-N 40 g (Acido Acexamico , Neomicina ) 5 g/0.4 g  1 Crema",24080096,1,1,420.44,2027-09-30,ALLY-Farmacia,
7503003746485,Brintellix,Brintellix   (Vortioxetina ) 20 mg  28 Tableta,2781641,1,1,2333.39,2027-09-30,ALLY-Farmacia,
7501089804013,Recoverón,Recoverón 40 g (Acido Acexamico  ) 5 g  1 Ungüento,24090018,1,1,356.5,2027-09-30,ALLY-Farmacia,
7501165007796,Aprovasc,"Aprovasc   (Irbesartán, Amlodipino ) 150 mg/5 mg  28 Tableta",EMX1398,2,2,1616.51,2027-09-30,ALLY-Farmacia,
75004996,Espaven Pediátrico,Espaven Pediátrico 30 ml (Dimeticona ) 100 mg  1 Suspensión,426772,3,2,278.99,2027-09-30,ALLY-Farmacia,
7503007822963,Wegovy FlexTouch 1 mg,Wegovy FlexTouch 1 mg   (Semaglutida ) 1.34 mg  4 Plumas Precargadas,RP5R021,2,2,4987.01,2027-09-30,ALLY-Farmacia,
7501299307694,Seltaferon,Seltaferon (Oseltamivir) 75 mg 10 Cap,J09220,1,1,371.74,2027-09-30,ALLY-Farmacia,
7501088575495,Troferit ,Troferit  (Dropropizina ) 30 mg 15 Tab,BDJ015,30,26,136.96,2027-09-30,ALLY-Farmacia,
4015630006779,Accu-Check Softclix,Accu-Check Softclix   ()  200 Lancetas,10823120,5,3,239.58,2027-09-30,ALLY-Farmacia,
7506335701405,Accocept,Accocept   (Ácido Micofenólico ) 500 mg  50 Tableta,M2409336,4,3,805.8,2027-09-30,ALLY-Farmacia,
7501384504830,Sertex,Sertex   (Sertralina ) 50 mg  28 Tableta,5050924,1,1,440.11,2027-09-30,ALLY-Farmacia,
7501109766116,CARBAMAZEPINA ,CARBAMAZEPINA    (Carbamazepina ) 200 mg  20 Tableta,24K100,10,5,21.04,2027-09-30,ALLY-Farmacia,
4015630006779,Accu-Check Softclix,Accu-Check Softclix   ()  200 Lancetas,10823120,2,1,272.25,2027-09-30,ALLY-Farmacia,
7501089804013,Recoverón,Recoverón 40 g (Acido Acexamico  ) 5 g  1 Ungüento,241000090,1,1,356.5,2027-10-30,ALLY-Farmacia,
